interview__key,as10,as11,as12,as13,as14,as15,as16__1,as16__2,as16__3,as16__4,as16__5,as16__6,as16__7,as16__8,as16__9,as16__96,as16_oth,as19,as17,as18__1,as18__2,as18__3,as18__4,as18__5,as18__6,as18__7,as18__8,as18__9,as18__10,as18__11,as18__96
"52-85-83-28","No","No","No","Yes","Yes",40000,"Yes","No","No","No","No","No","No","No","No","No",,"No","No",,,,,,,,,,,,
"83-02-65-23","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"56-88-41-02","No","Yes","No","Yes","No",,,,,,,,,,,,,"Yes","Yes","No","No","No","No","No","Yes","No","No","No","No","No","No"
"67-06-10-95","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"96-49-31-22","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"10-07-11-91","No","No","Yes","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"13-05-66-13","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"47-07-01-10","Yes","No","Yes","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"37-48-11-93","No","Yes","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"67-06-61-48","No","No","Yes","No","No",,,,,,,,,,,,,"Yes","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No"
"89-00-56-37","Yes","No","Yes","Yes","Yes",100000,"Yes","No","No","No","No","No","No","No","No","No",,"Yes","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
"28-16-54-68","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"44-25-43-31","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"33-83-81-59","No","No","Yes","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"94-91-64-84","No","No","No","No","Yes",20000,"Yes","No","No","No","No","No","No","No","No","No",,"Yes","No",,,,,,,,,,,,
"58-84-03-84","No","Yes","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"41-54-65-45","No","Yes","No","Yes","No",,,,,,,,,,,,,"Yes","Yes","No","No","No","No","No","Yes","No","No","No","No","No","No"
"55-68-02-17","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"14-43-79-24","No","No","No","Yes","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"06-98-04-04","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"48-67-43-42","No","No","Yes","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"46-95-07-61","No","No","Yes","No","Yes",300000,"Yes","No","No","No","No","No","No","No","No","No",,"Yes","No",,,,,,,,,,,,
"97-29-47-65","No","No","Yes","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"74-85-56-04","Yes","Yes","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"50-63-58-49","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"37-89-69-52","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"29-36-47-57","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"96-44-22-62","No","No","No","Yes","No",,,,,,,,,,,,,"Yes","Yes","No","No","No","No","No","Yes","No","No","No","No","No","No"
"02-51-86-61","No","Yes","No","Yes","Yes",6000,"Yes","No","No","No","No","No","No","No","No","No",,"Yes","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
"18-39-49-03","No","Yes","No","Yes","Yes",300000,"No","No","Yes","No","No","No","No","No","No","No",,"Yes","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
"64-03-84-99","Yes","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"49-82-95-52","Yes","Yes","Yes","No","Yes",150000,"Yes","No","No","No","No","Yes","No","No","No","No",,"Yes","No",,,,,,,,,,,,
"59-52-11-34","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"59-43-90-91","No","Yes","Yes","No","No",,,,,,,,,,,,,"Yes","Yes","No","No","No","Yes","Yes","No","No","No","No","No","No","No"
"30-40-96-29","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"57-67-24-08","No","Yes","Yes","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"51-50-93-36","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"90-76-57-66","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"69-63-24-75","No","Yes","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"98-67-98-63","Yes","Yes","Yes","No","Yes",100000,"No","No","No","No","No","No","No","No","No","Yes",,"Yes","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No"
"27-72-61-17","No","No","Yes","Yes","No",,,,,,,,,,,,,"Yes","Yes","No","Yes","No","Yes","No","No","No","No","No","No","No","No"
"37-84-88-65","No","No","No","No","No",,,,,,,,,,,,,"Yes","Yes","No","No","No","No","Yes","No","No","No","No","No","No","No"
"14-81-03-80","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"53-19-96-03","Yes","No","No","Yes","Yes",100000,"No","No","No","No","No","No","No","Yes","No","Yes",,"Yes","Yes","No","No","No","Yes","No","No","No","Yes","No","No","No","No"
"83-97-00-24","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"46-19-90-07","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"92-29-31-08","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"17-42-40-28","No","No","No","Yes","Yes",44000,"Yes","Yes","No","No","No","No","No","No","No","No",,"Yes","No",,,,,,,,,,,,
"45-79-64-22","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"13-96-72-87","Yes","Yes","Yes","No","No",,,,,,,,,,,,,"Yes","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No"
"19-29-74-86","No","No","No","No","Yes",30000,"No","No","No","No","No","No","No","No","No","Yes",,"Yes","Yes","No","No","No","No","No","No","Yes","No","No","No","No","No"
"35-00-29-50","No","Yes","No","Yes","No",,,,,,,,,,,,,"Yes","Yes","No","No","No","Yes","No","No","Yes","No","No","No","No","No"
"59-86-12-12","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"76-11-26-21","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"62-32-74-83","No","No","No","Yes","No",,,,,,,,,,,,,"Yes","Yes","No","No","No","No","No","Yes","No","No","No","No","No","No"
"38-96-93-13","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"29-68-16-29","No","Yes","No","Yes","Yes",40000,"Yes","Yes","Yes","No","No","No","No","No","No","No",,"Yes","No",,,,,,,,,,,,
"81-19-19-51","No","No","No","Yes","No",,,,,,,,,,,,,"Yes","Yes","No","No","No","No","No","Yes","No","No","No","No","No","No"
"66-94-31-99","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"49-37-92-04","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"21-55-58-12","Yes","Yes","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"12-96-07-43","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"93-06-19-65","Yes","No","Yes","No","Yes",30000,"Yes","No","No","No","No","No","No","No","No","No",,"Yes","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No"
"11-66-34-17","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"56-59-99-19","Yes","Yes","Yes","No","Yes",50000,"Yes","No","No","No","No","No","No","No","No","No",,"Yes","No",,,,,,,,,,,,
"31-05-57-57","No","No","No","No","No",,,,,,,,,,,,,"Yes","Yes","No","No","No","No","Yes","No","No","No","No","No","No","No"
"10-22-42-13","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"78-11-12-15","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"46-31-75-02","No","No","No","Yes","Yes",20000,"Yes","No","No","No","No","No","No","No","No","No",,"Yes","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
"08-59-45-61","No","Yes","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"44-58-66-87","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"61-83-81-67","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"05-38-54-18","No","Yes","No","Yes","Yes",45000,"Yes","No","Yes","No","No","No","No","No","No","No",,"Yes","Yes","No","No","No","No","No","Yes","No","No","No","No","No","No"
"83-79-00-11","No","No","No","Yes","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"01-37-46-42","Yes","Yes","Yes","Yes","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"12-21-05-43","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"91-17-37-47","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"78-30-57-92","No","No","Yes","Yes","Yes",500000,"No","No","No","No","No","No","No","Yes","No","No",,"Yes","No",,,,,,,,,,,,
"46-37-91-60","No","No","No","No","No",,,,,,,,,,,,,"Yes","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No"
"21-41-06-23","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"72-86-62-61","No","No","No","No","Yes",200000,"Yes","No","No","No","No","No","No","No","No","No",,"Yes","No",,,,,,,,,,,,
"10-25-72-61","Yes","No","No","Yes","Yes",300000,"Yes","No","No","No","No","No","No","No","No","No",,"No","Yes","No","No","No","No","No","Yes","No","No","No","No","No","No"
"09-97-42-13","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"40-84-03-01","No","No","No","No","No",,,,,,,,,,,,,"Yes","Yes","No","No","No","No","Yes","No","No","No","No","No","No","No"
"67-68-95-71","No","No","No","No","Yes",15000,"Yes","No","No","No","No","No","No","No","No","No",,"Yes","No",,,,,,,,,,,,
"40-87-67-76","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"53-06-55-30","No","No","Yes","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"27-68-03-52","Yes","No","Yes","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"31-09-93-80","No","No","Yes","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"99-42-64-05","Yes","Yes","Yes","No","Yes",400000,"Yes","No","No","No","No","No","No","No","No","No",,"Yes","No",,,,,,,,,,,,
"50-99-25-24","Yes","No","Yes","No","Yes",160000,"Yes","No","No","No","No","No","No","No","No","No",,"Yes","No",,,,,,,,,,,,
"43-58-14-96","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"20-64-96-32","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"05-63-81-75","No","No","Yes","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"30-58-59-34","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"37-78-49-16","No","No","Yes","No","No",,,,,,,,,,,,,"Yes","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No"
"52-38-96-08","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"74-41-82-14","No","No","No","No","No",,,,,,,,,,,,,"No","Yes","No","No","No","No","Yes","No","No","No","No","No","No","No"
"39-49-23-24","No","No","No","Yes","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"01-07-36-19","No","No","Yes","No","Yes",15000,"Yes","No","No","No","No","No","No","No","No","No",,"Yes","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No"
"18-35-86-78","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"48-62-04-43","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"37-36-66-29","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"23-98-09-79","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"17-40-48-73","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"10-94-03-72","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"99-02-51-45","No","No","No","Yes","Yes",20000,"Yes","No","Yes","No","No","No","No","No","No","No",,"Yes","No",,,,,,,,,,,,
"80-26-66-95","No","Yes","No","No","Yes",80000,"No","Yes","No","No","No","No","No","No","No","No",,"Yes","No",,,,,,,,,,,,
"83-04-04-09","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"90-43-64-15","Yes","No","Yes","No","Yes",50000,"Yes","No","No","No","No","No","No","No","No","No",,"Yes","No",,,,,,,,,,,,
"07-17-03-20","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"83-78-16-55","No","Yes","No","Yes","No",,,,,,,,,,,,,"Yes","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
"82-41-37-73","Yes","Yes","Yes","No","No",,,,,,,,,,,,,"Yes","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No"
"57-66-78-32","No","No","No","No","Yes",50000,"Yes","No","No","No","No","No","No","No","No","No",,"Yes","No",,,,,,,,,,,,
"19-38-64-11","No","Yes","No","Yes","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"09-79-30-27","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"16-36-46-03","Yes","Yes","Yes","No","Yes",200000,"Yes","No","No","No","No","No","No","No","No","No",,"Yes","No",,,,,,,,,,,,
"29-33-47-98","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"71-36-42-24","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"53-26-25-13","Yes","Yes","No","No","Yes",80000,"No","No","No","No","No","No","No","No","No","Yes",,"Yes","No",,,,,,,,,,,,
"73-14-84-43","No","Yes","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"37-05-61-84","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"10-79-21-80","No","No","Yes","Yes","Yes",60000,"No","No","No","No","No","No","Yes","No","No","No",,"Yes","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
"71-25-75-41","Yes","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"07-05-98-97","No","No","No","No","No",,,,,,,,,,,,,"Yes","Yes","No","No","No","No","No","No","Yes","No","No","No","No","No"
"10-73-90-09","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"84-88-48-48","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"54-31-68-36","Yes","No","Yes","No","Yes",200000,"Yes","No","No","No","No","No","No","No","No","No",,"Yes","No",,,,,,,,,,,,
"45-71-98-33","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"27-11-46-19","No","No","No","No","Yes",50000,"Yes","No","No","No","No","No","No","No","No","No",,"Yes","Yes","No","No","No","No","Yes","No","Yes","No","No","No","No","No"
"42-55-71-95","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"53-10-63-62","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"75-46-17-40","No","Yes","Yes","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"65-21-97-07","No","No","Yes","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"71-15-20-71","Yes","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"45-78-55-42","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"79-58-56-71","No","Yes","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"03-48-58-80","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"27-44-99-33","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"36-68-49-71","Yes","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"68-16-01-33","No","No","No","No","No",,,,,,,,,,,,,"Yes","Yes","No","No","No","No","No","No","No","No","Yes","No","No","No"
"61-84-87-27","No","No","Yes","Yes","Yes",400000,"Yes","No","No","No","No","No","No","No","No","No",,"Yes","Yes","No","No","No","Yes","Yes","No","No","No","No","No","No","No"
"52-39-81-92","No","No","No","No","Yes",400000,"No","Yes","No","No","No","No","No","No","No","No",,"Yes","No",,,,,,,,,,,,
"53-10-37-83","No","Yes","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"20-43-08-03","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"82-59-96-75","No","No","Yes","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"00-90-86-19","No","Yes","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"49-39-09-00","No","No","Yes","Yes","Yes",200000,"No","No","No","No","No","No","No","No","No","Yes",,"Yes","Yes","No","No","No","No","No","Yes","No","No","No","No","No","No"
"72-52-50-05","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"55-72-94-92","No","No","No","No","Yes",300000,"Yes","No","No","No","No","No","No","No","No","No",,"Yes","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
"58-19-75-80","No","Yes","No","Yes","Yes",1000000,"No","Yes","No","No","No","No","No","No","No","No",,"Yes","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
"29-86-85-66","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"75-69-40-10","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"44-12-79-34","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"91-78-46-88","No","No","No","Yes","Yes",280000,"No","Yes","No","No","No","No","No","No","No","No",,"No","No",,,,,,,,,,,,
"37-25-02-09","No","No","No","Yes","No",,,,,,,,,,,,,"No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
"88-73-32-16","No","Yes","No","Yes","Yes",20000,"No","Yes","No","No","No","No","No","No","No","No",,"No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
"55-56-00-41","No","No","Yes","No","No",,,,,,,,,,,,,"Yes","Yes","No","No","No","No","No","No","Yes","No","No","No","No","No"
"34-77-61-74","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"33-67-48-86","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"94-42-36-98","Yes","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"76-40-74-03","No","No","No","Yes","Yes",44000,"Yes","Yes","No","No","No","No","No","No","No","No",,"Yes","No",,,,,,,,,,,,
"06-67-72-60","No","Yes","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"28-69-62-69","No","No","No","Yes","Yes",4000,"Yes","No","No","No","No","No","No","No","No","No",,"No","No",,,,,,,,,,,,
"49-95-19-41","No","No","No","Yes","Yes",30000,"Yes","No","No","No","No","No","No","No","No","No",,"Yes","Yes","No","No","No","Yes","Yes","No","No","No","No","No","No","No"
"75-71-59-88","No","No","Yes","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"49-01-19-20","No","Yes","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"06-30-46-81","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"05-55-74-03","Yes","No","Yes","Yes","No",,,,,,,,,,,,,"Yes","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
"56-78-80-92","Yes","No","No","No","Yes",3000000,"Yes","No","No","No","No","No","No","No","No","No",,"Yes","No",,,,,,,,,,,,
"25-17-27-31","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"96-39-63-39","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"81-42-10-54","No","No","No","No","Yes",150000,"Yes","No","No","No","No","No","No","No","No","No",,"Yes","Yes","No","No","No","No","Yes","No","No","No","No","No","No","No"
"81-46-38-58","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"08-94-56-34","No","Yes","No","No","No",,,,,,,,,,,,,"Yes","Yes","No","No","No","No","Yes","No","No","No","No","No","No","No"
"24-87-22-92","Yes","No","Yes","Yes","Yes",200000,"Yes","No","No","No","No","No","No","No","No","No",,"Yes","No",,,,,,,,,,,,
"30-69-73-88","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"72-71-89-86","No","No","No","Yes","Yes",200000,"Yes","No","No","No","No","No","No","No","No","No",,"Yes","No",,,,,,,,,,,,
"11-04-05-87","No","No","No","No","No",,,,,,,,,,,,,"Yes","Yes","No","No","No","No","Yes","No","No","No","No","No","No","No"
"69-48-65-88","No","No","Yes","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"18-22-43-52","No","No","No","No","Yes",330000,"No","No","No","No","No","No","No","Yes","No","No",,"Yes","Yes","No","No","No","No","No","No","No","No","Yes","No","No","No"
"92-56-88-52","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"06-32-94-30","No","Yes","Yes","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"30-41-77-21","Yes","Yes","No","No","Yes",60000,"Yes","No","No","No","No","No","No","No","No","No",,"Yes","No",,,,,,,,,,,,
"59-58-27-54","No","No","No","Yes","No",,,,,,,,,,,,,"Yes","Yes","No","No","No","No","No","No","Yes","No","Yes","No","No","No"
"13-48-51-56","No","Yes","No","No","Yes",100000,"Yes","No","No","No","No","No","No","No","No","No",,"No","No",,,,,,,,,,,,
"13-03-04-40","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"57-41-31-34",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"48-62-05-19","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"76-11-97-07","No","No","No","Yes","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"48-19-22-90","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"47-32-69-47","Yes","No","Yes","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"77-95-12-00","No","No","No","Yes","Yes",10000,"Yes","No","No","No","No","No","No","No","No","No",,"Yes","Yes","No","No","No","Yes","Yes","No","No","No","No","No","No","No"
"04-93-15-62","No","No","No","No","Yes",50000,"No","No","No","No","No","No","No","No","No","Yes",,"Yes","Yes","No","No","No","No","No","No","Yes","No","No","No","No","No"
"40-11-92-91","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"00-61-02-75","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"77-43-51-64","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"75-26-65-92","No","No","Yes","No","Yes",300000,"Yes","No","Yes","No","No","No","No","No","No","No",,"No","Yes","No","No","No","No","No","Yes","No","No","No","No","No","No"
"76-79-59-51","Yes","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"87-16-65-76","No","No","No","Yes","Yes",4000,"Yes","No","No","No","No","No","No","No","No","No",,"Yes","No",,,,,,,,,,,,
"06-40-10-58","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"40-73-60-05","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"64-68-41-59","No","Yes","No","Yes","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"15-68-91-94","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"26-17-34-04","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"76-41-72-83","No","Yes","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"29-97-06-38","No","Yes","Yes","Yes","Yes",24000,"Yes","No","No","No","No","No","No","No","No","No",,"Yes","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
"46-55-47-04","No","No","Yes","No","Yes",100000,"Yes","No","No","No","No","No","No","No","No","No",,"Yes","No",,,,,,,,,,,,
"46-92-45-03","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"77-97-94-83","Yes","No","Yes","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"44-20-73-48","No","No","No","Yes","Yes",40000,"Yes","Yes","No","No","No","No","No","No","No","No",,"Yes","No",,,,,,,,,,,,
"74-52-06-68","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"35-89-93-14","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"39-90-60-06","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"86-86-47-77","No","Yes","No","No","No",,,,,,,,,,,,,"Yes","Yes","No","No","No","No","Yes","No","No","No","Yes","No","No","No"
"61-98-86-86","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"61-87-19-25","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"16-64-40-00","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"18-67-33-19","Yes","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"14-75-52-28","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"72-96-11-00","No","Yes","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"68-35-97-06","No","No","No","Yes","No",,,,,,,,,,,,,"Yes","Yes","No","No","No","No","Yes","No","No","No","No","No","No","No"
"00-22-25-11","No","No","No","Yes","Yes",50000,"Yes","No","No","No","No","No","No","No","No","No",,"Yes","Yes","No","No","No","Yes","Yes","No","No","No","No","No","No","No"
"03-51-85-17","No","No","No","No","Yes",60000,"Yes","No","No","No","No","No","Yes","No","No","No",,"Yes","No",,,,,,,,,,,,
"26-31-55-52","No","No","Yes","Yes","Yes",50000,"Yes","No","No","No","No","No","No","No","No","No",,"Yes","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
"82-96-57-24","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"98-34-87-15","No","No","No","No","No",,,,,,,,,,,,,"Yes","Yes","No","No","No","No","Yes","No","No","No","No","No","No","No"
"20-44-39-67","No","No","Yes","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"73-85-71-84","No","Yes","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"57-10-23-73","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"27-45-94-38","Yes","Yes","No","Yes","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"07-14-85-97","Yes","Yes","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
