interview__key,r_members__id,lbr3_1,lbr3_1_oth,emp_form,bus_yr,bus_dry,bus_rain,bus_days_wk,bus_hrs,bus_sales,bus_main_use__1,bus_main_use__2,bus_main_use__3,bus_main_use__4,bus_main_use__5,bus_main_use__6,bus_main_use__7,bus_main_use__96,bus_main_use__n888,bus_main_use_others,bus_input,bus_labor,bus_capital,bus_reg,bus_loc,bus_employe,tourism_motivate__1,tourism_motivate__2,tourism_motivate__3,tourism_motivate__4,tourism_motivate__5,tourism_motivate__6,tourism_motivate__7,tourism_motivate__8,tourism_motivate__96,tourism_motivate_oth,years_exp_agri,business_obstacle__1,business_obstacle__2,business_obstacle__3,business_obstacle__4,business_obstacle__5,business_obstacle__6,business_obstacle__7,business_obstacle__8,business_obstacle__9,business_obstacle__10,business_obstacle__11,business_obstacle__96,business_obstacle__n888,business_obstacle__n999,business_obs_oth,business_financing__1,business_financing__2,business_financing__3,business_financing__4,business_financing__5,business_financing__6,business_financing__7,business_financing__8,business_financing__9,business_financing__10,business_financing__11,business_financing__12,business_financing__96,business_financing__n888,business_financing__n999,business_financing_oth,business_finance__1,business_finance__2,business_finance__3,business_finance__4,business_finance__5,business_finance__6,business_finance__7,business_finance__8,business_finance__96,business_finance__n888,business_finance__n999,business_finance_oth,business_legal__1,business_legal__2,business_legal__3,business_legal__4,business_legal__5,business_legal__96,business_legal__n888,business_legal__n999,business_legal_oth,support_local_gov,support_local_kind__1,support_local_kind__2,support_local_kind__3,support_local_kind__4,support_local_kind__5,support_local_kind__6,support_local_kind__7,support_local_kind__8,support_local_kind__96,support_local_kind__n888,support_local_kind__n999,support_local_gov_oth,lbr3_2,lbr3_3,lbr3_4,lbr3_5,lbr3_5_1__1,lbr3_5_1__2,lbr3_5_1__3,lbr3_5_1__4,lbr3_5_1__5,lbr3_5_1__6,lbr3_5_1__7,lbr3_5_1__96,lbr3_5_1__n888,lbr3_5_1__n999,lbr3_5_1_oth,lbr3_6,lbr3_7,lbr3_8,lbr3_9,lbr3_9_1__1,lbr3_9_1__2,lbr3_9_1__3,lbr3_9_1__4,lbr3_9_1__5,lbr3_9_1__6,lbr3_9_1__7,lbr3_9_1__96,lbr3_9_1__n888,lbr3_9_1__n999,lbr3_9_1_oth,lbr3_10,lbr3_11,lbr3_12,lbr3_13,Ibr3_14__1,Ibr3_14__2,Ibr3_14__3,Ibr3_15,Ibr3_16,Ibr3_17,Ibr3_18,Ibr3_19,leave,sick_leave,lbr10,lbr10_1,job_search,job_search_oth,lbr09,emp_years,lbr11
"04-80-94-39",2,"Retail trade","","Self-employed/own business",360,5,5,6,8,0,,,,,,,,,,"",0,0,0,"No","Village in region",0,"No","No","No","No","Yes","No","No","No","No",,"30","No","No","No","No","No","No","No","No","Yes","No","Yes","No","No","No","",,,,,,,,,,,,,,,,,"No","No","Yes","No","No","No","No","Yes","No","No","No",,"No","No","Yes","Yes","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",30,"Satisfied"
"30-19-51-31",1,"Food industry","","Self-employed/own business",36,5,7,6,7,450000,1,2,0,0,0,0,0,0,0,"",360000,0,30000,"No","Village in region",0,"No","No","Yes","No","No","No","No","No","No",,"3","No","No","No","No","No","No","No","No","Yes","No","No","Yes","No","No","rent",,,,,,,,,,,,,,,,,"No","No","No","No","No","No","No","Yes","No","No","No",,"No","No","No","No","No","Yes","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",3,"Satisfied"
"30-19-51-31",2,"Food industry","","Self-employed/own business",36,5,7,7,6,100000,0,1,0,0,2,0,0,0,0,"",70000,0,0,"No","Village in region",0,"No","No","Yes","No","No","No","No","No","No",,"3","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","",,,,,,,,,,,,,,,,,"No","No","No","No","No","No","No","No","Yes","No","No",,"Yes","No","No","No","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",3,"Neither"
"28-02-97-48",1,"Transport","","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","iringa fuel service station","Town or city within this district/region","Permanent",600000,0,1,2,0,0,0,0,0,0,0,"",6,10,,,,,,,,,,,,,"",,,,,"No","No","No","No","No","Yes","No","No","Yes","Yes","Fixed term permanent contract","","Private employment/recruitment agency","","No",2,"Satisfied"
"46-78-87-50",1,"Others, specify","Contruction  Activities","Self-employed/own business",96,5,0,6,6,200000,0,1,2,3,4,0,0,0,0,"",12000,0,0,"No","Village in region",0,"No","No","No","Yes","Yes","No","No","No","No",,"8","No","No","No","No","No","No","No","Yes","Yes","No","Yes","No","No","No","",,,,,,,,,,,,,,,,,"No","No","Yes","No","No","No","No","No","No","No","No",,"No","No","Yes","Yes","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",8,"Satisfied"
"46-78-87-50",2,"Others, specify","Contruction Activities","Self-employed/own business",60,5,0,6,7,200000,0,2,1,3,0,0,0,0,0,"",12000,0,0,"No","Village in region",0,"No","No","No","Yes","Yes","No","No","No","No",,"5","No","No","No","No","No","No","No","Yes","Yes","No","Yes","No","No","No","",,,,,,,,,,,,,,,,,"No","No","Yes","No","No","No","No","No","No","No","No",,"No","No","No","Yes","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",5,"Satisfied"
"82-64-50-66",1,"Others, specify","Food Crop Trading","Self-employed/own business",36,5,7,3,10,200000,2,0,1,0,0,0,0,0,0,"",150000,0,0,"No","Town in region",0,"No","Yes","No","No","Yes","No","No","No","No",,"3","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","accidents while travelling with the load",,,,,,,,,,,,,,,,,"No","No","No","No","No","No","No","No","Yes","No","No",,"Yes","No","No","No","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","Yes",3,"Satisfied"
"51-99-40-78",1,"Retail trade","","Self-employed/own business",20,5,7,7,12,90000,0,1,0,0,0,0,0,0,0,"",30000,0,0,"No","Village in region",0,"No","No","No","Yes","No","No","No","No","No",,"20","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","",,,,,,,,,,,,,,,,,"No","No","Yes","No","No","No","No","No","No","No","No",,"Yes","No","No","No","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",10,"Neither"
"45-83-32-93",1,"Small-scale farm","","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","david kalolo","In this village","Seasonal",,,,,,,,,,,,"",,,"Per day",20000,0,1,2,3,0,0,0,0,0,0,"",7,0,6,8,"No","No","No","No","No","No","No","No","No","No","Daily wage labourer","","From neighbors or friends","","No",25,"Satisfied"
"45-83-32-93",2,"Small-scale farm","","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","david kalolo","In this village","Seasonal",,,,,,,,,,,,"",,,"Per day",15000,0,1,2,0,0,0,0,0,0,0,"",7,0,6,8,"No","No","No","No","No","No","No","No","No","No","Daily wage labourer","","From neighbors or friends","","No",20,"Satisfied"
"45-83-32-93",4,"Small-scale farm","","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","david kalolo","In this village","Seasonal",,,,,,,,,,,,"",,,"Per day",20000,0,1,0,0,0,0,0,0,0,0,"",7,0,6,8,"No","No","No","No","No","No","No","No","No","No","Daily wage labourer","","From neighbors or friends","","No",3,"Satisfied"
"48-48-94-57",1,"Retail trade","","Self-employed/own business",48,5,5,7,7,130000,0,1,2,0,0,0,0,0,0,"",80000,0,0,"No","Town in region",0,"No","No","No","Yes","Yes","No","No","No","No",,"4","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No",,"No","No","No","Yes","No","No","No","No","No","No","No",,"No","No","Yes","No","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",4,"Satisfied"
"48-48-94-57",2,"Other public sector","A House Builder","Self-employed/own business",36,5,5,6,9,260000,1,2,0,0,0,0,0,0,0,"",125000,42000,0,"No","Town in region",0,"No","No","No","Yes","No","No","No","No","No",,"3","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No",,"No","No","No","Yes","No","No","No","No","No","No","No",,"No","No","Yes","No","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",3,"Satisfied"
"49-89-37-09",2,"Food industry","","Self-employed/own business",480,5,2,7,4,80000,0,1,0,2,0,0,0,0,0,"",30000,0,0,"No","Village in region",0,"No","No","No","No","Yes","No","No","No","No",,"40","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","",,,,,,,,,,,,,,,,,"No","No","Yes","No","No","No","No","No","No","No","No",,"No","No","Yes","Yes","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",40,"dissatisfied"
"76-49-10-53",1,"Food industry","","Self-employed/own business",60,5,7,7,3,640000,0,1,2,3,4,0,0,0,0,"",340000,0,0,"No","Village in region",0,"No","No","No","Yes","No","No","No","No","No",,"5","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","",,,,,,,,,,,,,,,,,"No","No","No","No","No","No","Yes","No","No","No","No",,"Yes","No","Yes","No","No","No","No","No",,"Yes",0,0,1,0,0,0,0,0,0,0,0,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",5,"Satisfied"
"76-59-40-83",1,"Domestic/household helper","","Self-employed/own business",12,5,7,2,1,16000,0,1,2,0,0,0,0,0,0,"",0,0,0,"No","Village in region",0,"No","No","No","Yes","No","No","No","No","No",,"1","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","Nothing",,,,,,,,,,,,,,,,,"No","No","Yes","No","No","No","No","No","No","No","No",,"No","Yes","No","No","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",12,"Satisfied"
"32-82-77-77",1,"Food industry","","Self-employed/own business",72,5,7,7,5,150000,0,1,2,3,0,0,0,0,0,"",300000,0,80000,"No","Village in region",0,"No","No","No","Yes","No","No","No","No","No",,"6","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No",,"No","No","No","No","No","No","No","No","Yes","No","No",,"Yes","No","No","No","No","Yes","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",6,"dissatisfied"
"83-91-87-26",1,"Transport","","Self-employed/own business",12,5,7,7,12,50000,0,1,0,0,0,0,0,0,0,"",0,0,0,"No","Village in region",0,"Yes","No","No","No","No","No","No","No","No",,"1","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","",,,,,,,,,,,,,,,,,"No","No","Yes","No","No","No","No","No","No","No","No",,"Yes","No","No","No","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","Yes",1,"Satisfied"
"47-99-10-89",1,"Education (teacher etc)","","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","Izazi Primary School","In this village","Permanent",30000,0,1,0,2,0,0,0,0,0,0,"",5,5,,,,,,,,,,,,,"",,,,,"No","No","No","No","No","Yes","No","No","No","No","Fixed term permanent contract","","From neighbors or friends","","No",4,"Satisfied"
"81-41-75-01",3,"Retail trade","","Self-employed/own business",6,5,3,3,5,150000,2,0,0,0,1,0,0,0,0,"",50000,0,0,"No","Village in region",0,"No","No","Yes","No","No","No","No","No","No",,"6","No","No","No","No","Yes","No","No","No","Yes","No","No","No","No","No","",,,,,,,,,,,,,,,,,"No","No","No","No","No","No","No","No","No","Yes","No",,"No","No","Yes","Yes","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",6,"Neither"
"76-68-21-05",2,"Others, specify","Manufucturing Bulding Bricks","Self-employed/own business",36,5,0,7,9,0,,,,,,,,,,"",0,0,0,"No","Village in region",0,"No","No","No","Yes","No","No","No","No","No",,"3","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","availability of firewood to burn the bricks",,,,,,,,,,,,,,,,,"No","No","No","No","No","No","No","No","Yes","No","No",,"No","No","No","No","No","Yes","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",3,"dissatisfied"
"51-60-71-39",3,"Health (nurse, doctor etc)","","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","Libamba hospital","In this village","Seasonal",,,,,,,,,,,,"",,,"Per month",70000,0,1,0,0,0,0,0,2,0,0,"Buying clothes and other necessities",5,5,7,10,"No","No","No","No","No","No","No","No","No","No","Part-time contract","","From neighbors or friends","","No",.5,"Satisfied"
"51-60-71-39",4,"Transport","","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","Magari Makubwa","In this village","Seasonal",,,,,,,,,,,,"",,,"Per day",10000,0,0,0,0,0,0,0,1,0,0,"Buying necessities like clothes",5,5,6,8,"No","No","No","No","No","No","No","No","No","No","No contract (informal)","","From neighbors or friends","","No",4,"Satisfied"
"36-41-17-07",1,"Domestic/household helper","","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","Mr sanga","In this village","Seasonal",,,,,,,,,,,,"",,,"Per day",7000,0,1,0,0,0,0,0,0,0,0,"",7,5,3,7,"No","Yes","No","No","No","No","No","Yes","No","No","Daily wage labourer","","From neighbors or friends","","No",20,"dissatisfied"
"36-41-17-07",2,"Small-scale farm","","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","Mr kimati","In this village","Seasonal",,,,,,,,,,,,"",,,"Per day",7000,0,2,0,0,1,0,0,0,0,0,"",7,5,6,8,"No","Yes","No","No","No","No","No","Yes","No","No","Daily wage labourer","","From neighbors or friends","","No",5,"dissatisfied"
"36-41-17-07",3,"Others, specify","Contruction Activitiet","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","mr kimati","In this village","Seasonal",,,,,,,,,,,,"",,,"Per day",10000,0,1,0,0,0,0,0,0,0,0,"",7,5,6,10,"No","No","No","No","No","No","No","Yes","No","No","Daily wage labourer","","Private employment/recruitment agency","","No",3,"dissatisfied"
"54-77-99-69",3,"Others, specify","Employed On Road  Construction Activities","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","Road construction","In this village","Seasonal",,,,,,,,,,,,"",,,"Per day",10000,0,1,0,0,0,0,0,0,0,0,"",0,1,7,12,"No","No","No","Yes","No","No","No","Yes","No","No","Daily wage labourer","","From neighbors or friends","","No",.16,"Satisfied"
"54-77-99-69",4,"Food industry","","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","mzee musa makongo","In this village","Seasonal",,,,,,,,,,,,"",,,"Per day",3000,0,2,0,0,1,0,0,0,0,0,"",1,1,7,6,"Yes","Yes","Yes","No","No","No","No","No","No","No","Daily wage labourer","","From family and relatives","","No",.16,"Satisfied"
"29-70-97-81",1,"Others, specify","Making Building Bricks","Self-employed/own business",240,5,0,7,9,0,,,,,,,,,,"",0,200000,0,"No","Village in region",3,"No","No","Yes","No","No","No","No","No","No",,"20","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,"No","No","No","No","No","No","No","No","Yes","No","No",,"No","No","No","No","No","Yes","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",20,"Satisfied"
"16-38-85-69",2,"Food industry","","Self-employed/own business",24,5,7,6,10,200000,0,1,2,3,0,0,0,0,0,"",178000,60000,10000,"No","Village in region",1,"No","No","No","No","Yes","Yes","No","No","No",,"2","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","Lack of customers",,,,,,,,,,,,,,,,,"No","No","Yes","No","No","No","No","No","No","No","No",,"No","No","No","No","No","Yes","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",2,"Satisfied"
"34-85-34-32",1,"I don't know","","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","6","Town or city in another district/region","Seasonal",,,,,,,,,,,,"",,,"Per month",0,,,,,,,,,,,"",0,0,,,"No","No","No","No","No","No","No","No","No","No","Do not know","","Others, specify","don't know","No",6,"Neither"
"87-75-27-62",1,"Beauty industry (hair, skin etc)","","Self-employed/own business",288,5,7,4,3,15000,0,0,1,0,0,0,0,0,0,"",0,0,0,"No","Village in region",0,"No","No","No","Yes","Yes","No","No","No","No",,"24","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","",,,,,,,,,,,,,,,,,"No","No","Yes","No","No","No","No","No","No","No","No",,"No","No","Yes","Yes","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",24,"Satisfied"
"87-75-27-62",2,"Beauty industry (hair, skin etc)","","Self-employed/own business",36,5,7,4,5,10000,0,0,0,0,1,0,0,0,0,"",0,0,0,"No","Village in region",0,"No","No","No","Yes","No","No","No","No","No",,"3","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","",,,,,,,,,,,,,,,,,"No","No","Yes","No","No","No","No","No","No","No","No",,"No","No","No","Yes","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","Yes",2,"Satisfied"
"43-76-23-18",1,"Food industry","","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","NA","In this village","Seasonal",,,,,,,,,,,,"",,,"Per day",2000,1,0,0,0,0,0,0,0,0,0,"",7,5,7,7,"No","No","No","Yes","Yes","No","No","No","No","No","Daily wage labourer","","From family and relatives","","No",20,"Satisfied"
"92-21-19-80",1,"Others, specify","Construction Activities","Self-employed/own business",1,1,0,5,10,0,,,,,,,,,,"",300000,150000,100000,"No","Village in region",2,"No","No","No","No","Yes","No","No","No","No",,"2","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","Security",,,,,,,,,,,,,,,,,"No","No","Yes","No","No","No","No","No","No","No","No",,"Yes","No","No","No","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",.1,"Very dissatisfied"
"69-22-78-98",1,"Retail trade","","Self-employed/own business",18,5,3,6,8,70000,0,2,1,0,0,0,0,0,0,"",45000,0,4000,"No","Village in region",0,"No","No","No","Yes","Yes","No","No","No","No",,"1","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","",,"No","Yes","No","No","No","No","No","No","No","No","No","No","No","No",,"No","No","No","No","No","No","No","Yes","No","No","No",,"No","No","No","Yes","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",1.5,"Neither"
"69-22-78-98",2,"Retail trade","","Self-employed/own business",36,5,7,6,10,900000,1,2,3,0,0,0,0,0,0,"",600000,0,4000,"No","Village in region",0,"No","No","Yes","No","Yes","No","No","No","No",,"3","No","Yes","No","No","No","No","No","No","Yes","No","No","No","No","No","",,"No","Yes","No","No","No","No","No","No","No","No","No","No","No","No",,"No","No","No","No","No","No","No","Yes","No","No","No",,"No","No","No","Yes","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",36,"Neither"
"22-09-50-57",3,"Retail trade","","Self-employed/own business",36,5,5,7,8,20000,1,0,2,3,0,0,0,0,0,"",10000,0,0,"No","Town in region",0,"No","No","No","Yes","No","No","No","No","No",,"3","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,"No","No","Yes","No","No","No","No","No","No","No","No",,"No","No","Yes","No","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",3,"Satisfied"
"71-42-32-14",1,"Retail trade","","Self-employed/own business",12,0,3,2,9,250000,3,1,2,0,4,0,0,0,0,"",70000,10000,0,"No","Village in region",1,"No","Yes","No","No","No","No","No","No","No",,"1","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","",,,,,,,,,,,,,,,,,"No","Yes","No","No","No","No","No","No","No","No","No",,"Yes","Yes","No","No","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",1,"Neither"
"71-42-32-14",1,"Beauty industry (hair, skin etc)","","Self-employed/own business",60,5,7,7,15,300000,1,4,5,6,2,3,7,0,0,"",20000,0,100000,"No","Village in region",0,"No","No","Yes","No","No","No","No","Yes","No",,"5","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","Electricity",,,,,,,,,,,,,,,,,"No","Yes","No","No","No","No","No","No","No","No","No",,"Yes","No","No","No","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",5,"Satisfied"
"71-42-32-14",2,"Food industry","","Self-employed/own business",5,0,3,7,6,960000,0,1,2,3,4,0,0,0,0,"",300000,0,0,"No","Village in region",0,"Yes","No","No","No","No","No","No","No","No",,"1","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","disiputes",,,,,,,,,,,,,,,,,"No","No","No","No","No","No","Yes","No","No","No","No",,"Yes","No","No","No","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",.5,"Satisfied"
"67-60-72-31",1,"Transport","","Self-employed/own business",48,5,7,7,6,30000,0,1,0,0,0,0,0,0,0,"",0,0,0,"No","Village in region",0,"No","No","No","No","Yes","No","No","No","No",,"4","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","Lack of water in the village",,,,,,,,,,,,,,,,,"No","No","No","No","No","No","No","No","Yes","No","No",,"No","No","No","No","No","Yes","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",4,"Satisfied"
"32-10-01-18",1,"Beauty industry (hair, skin etc)","","Self-employed/own business",36,5,3,7,10,150000,2,1,0,0,0,0,0,0,0,"",50000,0,0,"No","Village in region",0,"No","No","Yes","Yes","No","No","No","No","No",,"3","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","poor electricity supply",,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No","No","No","No","No","No",,"Yes","No","No","No","No","No","Yes","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",3,"Satisfied"
"22-48-15-22",1,"Others, specify","Middlemen","Self-employed/own business",12,5,7,7,12,450000,3,0,1,2,0,0,0,0,0,"",5000000,0,0,"No","Village in region",1,"No","No","No","No","Yes","Yes","Yes","No","No",,"17","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","",,,,,,,,,,,,,,,,,"No","No","Yes","No","No","No","No","No","No","No","No",,"Yes","No","Yes","Yes","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",17,"Satisfied"
"22-48-15-22",2,"Others, specify","Tailor","Self-employed/own business",192,5,7,6,4,30000,1,0,2,3,0,0,0,0,0,"",18000,0,5000,"No","Village in region",0,"Yes","No","No","No","No","No","No","No","No",,"16","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","",,,,,,,,,,,,,,,,,"No","No","Yes","No","No","No","No","No","No","No","No",,"No","No","No","Yes","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","Yes",16,"Satisfied"
"06-04-90-02",1,"Small-scale farm","","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","Severin","In this village","Seasonal",,,,,,,,,,,,"",,,"Per day",7000,0,1,3,2,0,0,0,0,0,0,"",0,5,3,2,"No","No","No","Yes","Yes","No","No","Yes","No","No","Daily wage labourer","","From family and relatives","","No",1,"dissatisfied"
