interview__key,consev_hh,consev_name,consev_typ__1,consev_typ__2,consev_typ__3,consev_typ__4,consev_typ__5,consev_meb,consev_exphh,consev_expcom,consev_cash,consev_fd,consev_fdamt,consev_adben,consev_ad,consev_ben,consev_mt,wld_conft,wld_confl_frequ,wld_dmg__1,wld_dmg__2,wld_dmg__3,wld_dmg__96,wld_dmgcomp,comp_amt
"78-03-04-37","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"56-24-05-48","No","",,,,,,,,,,,,,"",,,"Yes",2,"Yes","No","No","No",,
"53-23-20-20","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"52-44-39-84","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"67-64-28-49","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"75-72-38-92","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"37-95-25-26","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"16-25-25-05","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"61-27-42-98","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"47-23-15-41","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"19-28-77-73","Yes","Ruaha national park","No","No","No","No","Yes","No","Neutral (or no effect)","Positive effect",,,,,"",,,"No",,,,,,,
"68-18-94-35","Yes","ruaha national 3","No","No","No","No","Yes","No","Very negative effect","Very negative effect",,,,,"",,,"Yes",3,"Yes","No","No","No",,
"93-17-92-46","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"93-76-84-35","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"44-86-19-68","Yes","ruaha national Park","No","No","No","No","Yes","No","Negative effect","Negative effect",,,,,"",,,"Yes",12,"Yes","No","No","No",,
"99-24-36-43","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"18-82-63-90","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"86-57-20-12","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"38-84-93-57","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"27-07-91-33","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"50-08-65-68","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"78-04-92-62","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"52-85-47-82","No","",,,,,,,,,,,,,"",,,"Yes",2,"Yes","No","No","No",,
"19-35-88-74","Yes","Nyalùu","No","No","Yes","No","No","No","Negative effect","Negative effect",,,,,"",,,"No",,,,,,,
"59-09-71-58","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"74-51-37-03","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"75-11-11-88","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"22-78-28-40","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"25-98-64-43","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"56-29-47-60","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"82-22-01-30","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"15-47-66-05","Yes","ruaha national Park","No","No","No","No","Yes","No","Positive effect","Neutral (or no effect)",,,,,"",,,"No",,,,,,,
"04-89-61-71","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"58-73-17-40","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"82-66-58-84","Yes","ruaha national park","No","No","No","No","Yes","No","Positive effect","Positive effect",,,,,"",,,"Yes",2,"Yes","No","No","No",,
"40-67-36-34","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"76-04-73-59","Yes","ruaha national park","Yes","No","No","No","No","No","Neutral (or no effect)","Neutral (or no effect)",,,,,"",,,"No",,,,,,,
"84-25-35-86","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"29-66-30-52","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"50-37-18-88","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"62-42-00-50","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"94-15-10-76","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"42-39-21-50","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"84-84-86-66","Yes","ruaha national Park","No","No","No","No","Yes","No","Very negative effect","Very negative effect",,,,,"",,,"Yes",3,"Yes","No","No","No",,
"53-27-67-24","Yes","RUAHA  NATIONAL PARK","No","No","No","No","Yes","No","Positive effect","Very positive effect",,,,,"",,,"No",,,,,,,
"02-02-62-52","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"10-89-66-70","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"28-72-52-28","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"89-15-58-91","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"57-65-92-31","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"78-69-73-93","Yes","RUAHA NATIONAL PARK","No","No","No","No","Yes","No","Very positive effect","Very positive effect",,,,,"",,,"No",,,,,,,
"86-71-54-16","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"49-00-37-24","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"60-73-62-17","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"16-68-23-18","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"75-36-25-09","Yes","Ruaha national park","No","No","No","No","Yes","Yes","Neutral (or no effect)","Positive effect","No",1,125,"No","","Satisfied","Never","No",,,,,,,
"92-13-03-64","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"32-53-28-17","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"18-06-29-93","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"86-17-31-91","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"34-05-05-84","Yes","Ruaha National Park","No","No","No","No","Yes","No","Neutral (or no effect)","Positive effect",,,,,"",,,"No",,,,,,,
"24-72-79-56","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"56-10-85-53","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"65-86-13-71","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"47-19-77-59","Yes","Ruaha national park","No","No","No","No","Yes","No","Neutral (or no effect)","Positive effect",,,,,"",,,"No",,,,,,,
"72-38-19-68","Yes","ruaha national park","No","No","No","No","Yes","No","Neutral (or no effect)","Neutral (or no effect)",,,,,"",,,"No",,,,,,,
"87-95-06-00","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"27-03-96-63","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"43-65-32-18","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"20-11-50-00","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"93-65-33-33","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"35-33-01-98","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"52-85-83-28","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"83-02-65-23","Yes","ruaha national Park","No","No","No","No","Yes","No","Positive effect","Neutral (or no effect)",,,,,"",,,"No",,,,,,,
"56-88-41-02","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"67-06-10-95","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"96-49-31-22","Yes","UDIZUNGWA MOUNTAIN","No","No","Yes","No","No","No","Neutral (or no effect)","Positive effect",,,,,"",,,"No",,,,,,,
"10-07-11-91","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"13-05-66-13","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"47-07-01-10","Yes","udzungwa","No","No","No","No","Yes","No","Neutral (or no effect)","Neutral (or no effect)",,,,,"",,,"No",,,,,,,
"37-48-11-93","Yes","udzungwa","No","No","No","No","Yes","No","Negative effect","Negative effect",,,,,"",,,"No",,,,,,,
"67-06-61-48","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"89-00-56-37","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"28-16-54-68","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"44-25-43-31","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"33-83-81-59","Yes","Serous and Udzungwa","No","No","No","No","Yes","No","Negative effect","Negative effect",,,,,"",,,"Yes",3,"Yes","No","No","No",,
"94-91-64-84","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"58-84-03-84","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"41-54-65-45","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"55-68-02-17","Yes","Udzungwa national Park","Yes","No","Yes","No","Yes","Yes","Very negative effect","Very negative effect","No",0,,"No","","Very dissatisfied","More than once per month","Yes",10,"Yes","Yes","Yes","No",,
"14-43-79-24","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"06-98-04-04","Yes","Udzungwa national Park","Yes","No","Yes","No","Yes","No","Very negative effect","Very negative effect",,,,,"",,,"No",,,,,,,
"48-67-43-42","No","",,,,,,,,,,,,,"",,,"Yes",10,"Yes","No","No","No",,
"46-95-07-61","Yes","Udzungwa","No","No","No","No","Yes","No","Negative effect","Negative effect",,,,,"",,,"No",,,,,,,
"97-29-47-65","No","",,,,,,,,,,,,,"",,,"Yes",1,"Yes","No","No","No",,
"74-85-56-04","Yes","UDIZUNGWA","No","No","Yes","No","No","No","Very positive effect","Very positive effect",,,,,"",,,"No",,,,,,,
"50-63-58-49","Yes","Selous and udzungwa","Yes","No","No","No","Yes","No","Neutral (or no effect)","Negative effect",,,,,"",,,"No",,,,,,,
"37-89-69-52","Yes","Udzungwa","No","No","No","No","Yes","No","Neutral (or no effect)","Neutral (or no effect)",,,,,"",,,"No",,,,,,,
"29-36-47-57","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"96-44-22-62","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"02-51-86-61","Yes","Selous","No","No","No","No","Yes","No","Negative effect","Negative effect",,,,,"",,,"Yes",2,"Yes","No","No","No",,
"18-39-49-03","Yes","Selous","No","No","No","No","Yes","No","Negative effect","Negative effect",,,,,"",,,"Yes",3,"Yes","No","Yes","No",,
"64-03-84-99","Yes","Selous","No","No","No","No","Yes","No","Negative effect","Very negative effect",,,,,"",,,"No",,,,,,,
"49-82-95-52","Yes","UDIZUNGWA","No","No","Yes","No","No","No","Positive effect","Positive effect",,,,,"",,,"No",,,,,,,
"59-52-11-34","Yes","UDIZUNGWA","No","No","Yes","No","No","No","Neutral (or no effect)","Neutral (or no effect)",,,,,"",,,"No",,,,,,,
"59-43-90-91","Yes","Udzungwa Mountain","No","No","No","No","Yes","No","Neutral (or no effect)","Neutral (or no effect)",,,,,"",,,"No",,,,,,,
"30-40-96-29","Yes","UDIZUNGWA","No","No","Yes","No","No","No","Neutral (or no effect)","Negative effect",,,,,"",,,"No",,,,,,,
"57-67-24-08","Yes","udzungwa national Park","No","No","No","No","Yes","No","Negative effect","Negative effect",,,,,"",,,"No",,,,,,,
"51-50-93-36","Yes","udzungwa","No","No","No","No","Yes","No","Neutral (or no effect)","Negative effect",,,,,"",,,"No",,,,,,,
"90-76-57-66","Yes","Selous","No","No","No","No","Yes","No","Negative effect","Negative effect",,,,,"",,,"Yes",1,"Yes","No","No","No",,
"69-63-24-75","Yes","msitu wa nyuki.  (selous game reserve)","No","No","Yes","No","No","No","Negative effect","Negative effect",,,,,"",,,"Yes",1,"Yes","No","No","No",,
"98-67-98-63","Yes","udzungwa","No","No","No","No","Yes","No","Neutral (or no effect)","Negative effect",,,,,"",,,"No",,,,,,,
"27-72-61-17","Yes","udzungwa","No","No","Yes","No","Yes","No","Negative effect","Negative effect",,,,,"",,,"No",,,,,,,
"37-84-88-65","Yes","Udzungwa mountain","No","No","No","No","Yes","No","Neutral (or no effect)","Neutral (or no effect)",,,,,"",,,"No",,,,,,,
"14-81-03-80","Yes","Udzungwa mountain","No","No","No","No","Yes","No","Neutral (or no effect)","Neutral (or no effect)",,,,,"",,,"No",,,,,,,
"53-19-96-03","Yes","udzungwa","No","No","No","No","Yes","No","Neutral (or no effect)","Negative effect",,,,,"",,,"No",,,,,,,
"83-97-00-24","Yes","selous game reserve","No","No","No","No","Yes","No","Neutral (or no effect)","Neutral (or no effect)",,,,,"",,,"No",,,,,,,
"46-19-90-07","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"92-29-31-08","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"17-42-40-28","Yes","Udzungwa and Selous","No","No","Yes","No","Yes","No","Negative effect","Negative effect",,,,,"",,,"Yes",1,"Yes","No","No","No",,25000
"45-79-64-22","Yes","UDIZUNGWA","No","No","Yes","No","No","No","Neutral (or no effect)","Neutral (or no effect)",,,,,"",,,"No",,,,,,,
"13-96-72-87","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"19-29-74-86","Yes","udzungwa","No","No","Yes","No","Yes","No","Negative effect","Neutral (or no effect)",,,,,"",,,"Yes",15,"Yes","No","No","No",,
"35-00-29-50","Yes","udzungwa","No","No","Yes","No","Yes","No","Neutral (or no effect)","Neutral (or no effect)",,,,,"",,,"No",,,,,,,
"59-86-12-12","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"76-11-26-21","Yes","udzungwa","No","No","Yes","No","No","No","Neutral (or no effect)","Negative effect",,,,,"",,,"No",,,,,,,
"62-32-74-83","Yes","udzungwa","No","No","Yes","No","No","No","Neutral (or no effect)","Negative effect",,,,,"",,,"No",,,,,,,
"38-96-93-13","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"29-68-16-29","Yes","Udzungwa","No","No","No","No","Yes","No","Negative effect","Negative effect",,,,,"",,,"No",,,,,,,
"81-19-19-51","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"66-94-31-99","Yes","udzungwa","No","No","No","No","Yes","No","Positive effect","Negative effect",,,,,"",,,"No",,,,,,,
"49-37-92-04","Yes","UDIZUNGWA","No","No","Yes","No","No","No","Positive effect","Neutral (or no effect)",,,,,"",,,"No",,,,,,,
"21-55-58-12","Yes","udzungwa national Park","No","No","No","No","Yes","No","Neutral (or no effect)","Neutral (or no effect)",,,,,"",,,"No",,,,,,,
"12-96-07-43","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"93-06-19-65","Yes","Udzungwa mountain","No","No","No","No","Yes","No","Neutral (or no effect)","Neutral (or no effect)",,,,,"",,,"No",,,,,,,
"11-66-34-17","Yes","Udzungwa","No","No","No","No","Yes","No","Neutral (or no effect)","Neutral (or no effect)",,,,,"",,,"No",,,,,,,
"56-59-99-19","Yes","udzungwa national Park","No","No","No","No","Yes","No","Negative effect","Negative effect",,,,,"",,,"No",,,,,,,
"31-05-57-57","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"10-22-42-13","Yes","Udzungwa","No","No","No","No","Yes","No","Negative effect","Negative effect",,,,,"",,,"No",,,,,,,
"78-11-12-15","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"46-31-75-02","Yes","Udzungwa mountain","No","No","No","No","Yes","No","Neutral (or no effect)","Neutral (or no effect)",,,,,"",,,"Yes",2,"Yes","No","No","No",,
"08-59-45-61","Yes","udzungwa national Park","No","No","No","No","Yes","No","Neutral (or no effect)","Neutral (or no effect)",,,,,"",,,"No",,,,,,,
"44-58-66-87","Yes","UDIZUNGWA","No","No","Yes","No","No","No","Neutral (or no effect)","Neutral (or no effect)",,,,,"",,,"No",,,,,,,
"61-83-81-67","Yes","Udzungwa","No","No","No","No","Yes","No","Negative effect","Negative effect",,,,,"",,,"No",,,,,,,
"05-38-54-18","Yes","udzungwa","Yes","No","No","No","No","No","Neutral (or no effect)","Neutral (or no effect)",,,,,"",,,"No",,,,,,,
"83-79-00-11","Yes","Udzungwa and Selous","No","No","No","No","Yes","No","Negative effect","Negative effect",,,,,"",,,"No",,,,,,,
"01-37-46-42","Yes","Selou","No","No","No","No","Yes","No","Negative effect","Negative effect",,,,,"",,,"Yes",1,"Yes","No","No","No",,
"12-21-05-43","Yes","Selous","No","No","No","No","Yes","No","Very negative effect","Very negative effect",,,,,"",,,"No",,,,,,,
"91-17-37-47","Yes","udzungwa national Park","No","No","No","No","Yes","No","Neutral (or no effect)","Neutral (or no effect)",,,,,"",,,"No",,,,,,,
"78-30-57-92","Yes","Tanapa udzungwa","Yes","Yes","Yes","No","Yes","No","Positive effect","Positive effect",,,,,"",,,"No",,,,,,,
"46-37-91-60","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"21-41-06-23","Yes","udzungwa","No","No","No","No","Yes","No","Neutral (or no effect)","Neutral (or no effect)",,,,,"",,,"No",,,,,,,
"72-86-62-61","Yes","udzungwa and TANAPA","Yes","No","No","No","Yes","No","Neutral (or no effect)","Neutral (or no effect)",,,,,"",,,"No",,,,,,,
"10-25-72-61","Yes","udzungwa","Yes","No","No","No","Yes","No","Neutral (or no effect)","Neutral (or no effect)",,,,,"",,,"No",,,,,,,
"09-97-42-13","Yes","Udzungwa","No","No","No","No","Yes","No","Negative effect","Negative effect",,,,,"",,,"No",,,,,,,
"40-84-03-01","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"67-68-95-71","Yes","Udzungwa mountain","No","No","No","No","Yes","No","Neutral (or no effect)","Neutral (or no effect)",,,,,"",,,"No",,,,,,,
"40-87-67-76","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"53-06-55-30","Yes","Udzungwa","No","No","No","No","Yes","No","Neutral (or no effect)","Neutral (or no effect)",,,,,"",,,"No",,,,,,,
"27-68-03-52","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"31-09-93-80","Yes","Udzungwa","No","No","No","No","Yes","No","Negative effect","Very negative effect",,,,,"",,,"Yes",3,"No","No","Yes","No",,
"99-42-64-05","Yes","UDIZUNGWA","No","No","Yes","No","No","No","Neutral (or no effect)","Negative effect",,,,,"",,,"Yes",3,"No","No","No","Yes",,
"50-99-25-24","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"43-58-14-96","Yes","Udzungwa","Yes","No","No","No","Yes","No","Negative effect","Negative effect",,,,,"",,,"No",,,,,,,
"20-64-96-32","Yes","Udzungwa","No","No","No","No","Yes","No","Neutral (or no effect)","Neutral (or no effect)",,,,,"",,,"No",,,,,,,
"05-63-81-75","Yes","UDIZUNGWA","No","No","Yes","No","No","No","Positive effect","Positive effect",,,,,"",,,"No",,,,,,,
"30-58-59-34","Yes","UDIZUNGWA","No","No","Yes","No","No","No","Neutral (or no effect)","Neutral (or no effect)",,,,,"",,,"No",,,,,,,
"37-78-49-16","Yes","Udzungwa mountain","No","No","No","No","Yes","No","Neutral (or no effect)","Neutral (or no effect)",,,,,"",,,"No",,,,,,,
"52-38-96-08","Yes","Udzungwa","No","No","Yes","No","No","No","Neutral (or no effect)","Neutral (or no effect)",,,,,"",,,"No",,,,,,,
"74-41-82-14","Yes","Udzungwa mountain","No","No","No","No","Yes","No","Neutral (or no effect)","Neutral (or no effect)",,,,,"",,,"No",,,,,,,
"39-49-23-24","Yes","Udvungwa","Yes","No","Yes","No","No","No","Neutral (or no effect)","Neutral (or no effect)",,,,,"",,,"No",,,,,,,
"01-07-36-19","Yes","Udzungwa mountain","No","No","No","No","Yes","No","Neutral (or no effect)","Neutral (or no effect)",,,,,"",,,"No",,,,,,,
"18-35-86-78","Yes","udzungwa national Park","No","No","No","No","Yes","No","Neutral (or no effect)","Neutral (or no effect)",,,,,"",,,"No",,,,,,,
"48-62-04-43","Yes","Udzungwa","Yes","No","No","No","Yes","No","Negative effect","Negative effect",,,,,"",,,"No",,,,,,,
"37-36-66-29","Yes","Tanapa","No","No","No","No","Yes","No","Very negative effect","Very negative effect",,,,,"",,,"No",,,,,,,
"23-98-09-79","Yes","Udzungwa","Yes","No","Yes","No","No","No","Negative effect","Negative effect",,,,,"",,,"Yes",1,"Yes","No","No","Yes",,
"17-40-48-73","Yes","Udzungwa","Yes","No","No","No","Yes","No","Negative effect","Negative effect",,,,,"",,,"No",,,,,,,
"10-94-03-72","Yes","udzungwa","No","No","Yes","No","No","No","Negative effect","Negative effect",,,,,"",,,"Yes",3,"No","Yes","No","No",,
"99-02-51-45","Yes","udzungwa","Yes","No","Yes","No","Yes","No","Very negative effect","Very negative effect",,,,,"",,,"No",,,,,,,
"80-26-66-95","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"83-04-04-09","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"90-43-64-15","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"07-17-03-20","Yes","udzungwa national Park","No","No","No","No","Yes","No","Neutral (or no effect)","Neutral (or no effect)",,,,,"",,,"No",,,,,,,
"83-78-16-55","Yes","udzungwa","No","No","Yes","No","No","No","Negative effect","Negative effect",,,,,"",,,"No",,,,,,,
"82-41-37-73","Yes","udzungwa","No","No","No","No","Yes","No","Neutral (or no effect)","Positive effect",,,,,"",,,"No",,,,,,,
"57-66-78-32","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"19-38-64-11","Yes","udzungwa national Park","No","No","No","No","Yes","No","Neutral (or no effect)","Neutral (or no effect)",,,,,"",,,"No",,,,,,,
"09-79-30-27","Yes","udzungwa national Park","No","No","Yes","No","Yes","No","Very negative effect","Very negative effect",,,,,"",,,"No",,,,,,,
"16-36-46-03","Yes","udzungwa national Park","No","No","No","No","Yes","No","Negative effect","Negative effect",,,,,"",,,"No",,,,,,,
"29-33-47-98","Yes","udzungwa","No","No","Yes","Yes","Yes","No","Very negative effect","Very negative effect",,,,,"",,,"No",,,,,,,
"71-36-42-24","Yes","udzungwa national Park","No","No","No","No","Yes","No","Neutral (or no effect)","Negative effect",,,,,"",,,"No",,,,,,,
"53-26-25-13","Yes","udzungwa","No","No","Yes","No","No","No","Negative effect","Positive effect",,,,,"",,,"Yes",20,"No","Yes","No","No",,
"73-14-84-43","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"37-05-61-84","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"10-79-21-80","Yes","Udzungwa","No","No","No","No","Yes","No","Neutral (or no effect)","Neutral (or no effect)",,,,,"",,,"No",,,,,,,
"71-25-75-41","Yes","nyerere national Park","No","No","No","No","Yes","No","Negative effect","Negative effect",,,,,"",,,"No",,,,,,,
"07-05-98-97","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"10-73-90-09","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"84-88-48-48","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"54-31-68-36","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"45-71-98-33","No","",,,,,,,,,,,,,"",,,"Yes",6,"Yes","No","No","No",,
"27-11-46-19","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"42-55-71-95","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"53-10-63-62","Yes","udzungwa national Park","No","No","No","No","Yes","No","Very negative effect","Very negative effect",,,,,"",,,"No",,,,,,,
"75-46-17-40","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"65-21-97-07","Yes","Udzungwa","No","No","No","No","Yes","No","Neutral (or no effect)","Neutral (or no effect)",,,,,"",,,"Yes",1,"Yes","No","No","No",,
"71-15-20-71","Yes","udzungwa national Park","No","No","No","No","Yes","No","Neutral (or no effect)","Neutral (or no effect)",,,,,"",,,"No",,,,,,,
"45-78-55-42","Yes","Udzungwa","No","No","No","No","Yes","No","Neutral (or no effect)","Negative effect",,,,,"",,,"No",,,,,,,
"79-58-56-71","Yes","udzungwa national Park","No","No","No","No","Yes","No","Neutral (or no effect)","Neutral (or no effect)",,,,,"",,,"No",,,,,,,
"03-48-58-80","No","",,,,,,,,,,,,,"",,,"Yes",3,"Yes","No","No","No",,
"27-44-99-33","Yes","nyerere national Park","No","No","No","No","Yes","No","Negative effect","Negative effect",,,,,"",,,"No",,,,,,,
"36-68-49-71","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"68-16-01-33","No","",,,,,,,,,,,,,"",,,"Yes",3,"Yes","No","No","No",,
"61-84-87-27","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"52-39-81-92","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"53-10-37-83","Yes","Nyerere national Park","No","No","No","No","Yes","No","Negative effect","Negative effect",,,,,"",,,"No",,,,,,,
"20-43-08-03","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"82-59-96-75","Yes","Udzungwa","No","No","No","No","Yes","No","Neutral (or no effect)","Neutral (or no effect)",,,,,"",,,"No",,,,,,,
"00-90-86-19","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"49-39-09-00","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"72-52-50-05","Yes","udzungwa national Park","No","No","No","No","Yes","No","Negative effect","Negative effect",,,,,"",,,"Yes",2,"Yes","No","No","No",,
"55-72-94-92","Yes","Nyerere National park","No","No","No","No","Yes","No","Neutral (or no effect)","Neutral (or no effect)",,,,,"",,,"No",,,,,,,
"58-19-75-80","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"29-86-85-66","Yes","Udzungwa","Yes","No","No","No","Yes","No","Negative effect","Negative effect",,,,,"",,,"No",,,,,,,
"75-69-40-10","Yes","udzungwa national Park","No","No","No","Yes","Yes","No","Very negative effect","Very negative effect",,,,,"",,,"No",,,,,,,
"44-12-79-34","Yes","Udzungwa","Yes","No","No","No","No","No","Neutral (or no effect)","Neutral (or no effect)",,,,,"",,,"No",,,,,,,
"91-78-46-88","Yes","Udzungwa","Yes","No","No","No","Yes","No","Negative effect","Negative effect",,,,,"",,,"No",,,,,,,
"37-25-02-09","No","",,,,,,,,,,,,,"",,,"Yes",4,"Yes","No","No","No",,
"88-73-32-16","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"55-56-00-41","Yes","selous","No","No","No","No","Yes","No","Very negative effect","Very negative effect",,,,,"",,,"Yes",3,"Yes","No","No","No",,
"34-77-61-74","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"33-67-48-86","Yes","udzungwa national Park","No","No","No","No","Yes","No","Neutral (or no effect)","Neutral (or no effect)",,,,,"",,,"No",,,,,,,
"94-42-36-98","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"76-40-74-03","Yes","Udzungwa","Yes","No","No","No","Yes","No","Negative effect","Negative effect",,,,,"",,,"No",,,,,,,
"06-67-72-60","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"28-69-62-69","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"49-95-19-41","Yes","Nyerere national park","No","No","No","No","Yes","No","Neutral (or no effect)","Neutral (or no effect)",,,,,"",,,"No",,,,,,,
"75-71-59-88","Yes","Udzungwa","No","No","No","No","Yes","No","Neutral (or no effect)","Neutral (or no effect)",,,,,"",,,"No",,,,,,,
"49-01-19-20","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"06-30-46-81","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"05-55-74-03","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"56-78-80-92","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"25-17-27-31","Yes","udzungwa national Park","No","No","No","No","Yes","No","Positive effect","Positive effect",,,,,"",,,"No",,,,,,,
"96-39-63-39","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"81-42-10-54","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"81-46-38-58","Yes","udzungwa national Park","No","No","No","No","Yes","No","Neutral (or no effect)","Neutral (or no effect)",,,,,"",,,"No",,,,,,,
"08-94-56-34","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"24-87-22-92","Yes","Udzungwa","No","No","Yes","No","Yes","No","Neutral (or no effect)","Neutral (or no effect)",,,,,"",,,"No",,,,,,,
