interview__key,r_shocks__id,r_shocks,sh_1,sh_2,sh_3__1,sh_3__2,sh_3__3,sh_3__4,sh_3__5,sh_3__6,sh_3__7,sh_3__8,sh_3__9,sh_3__10,sh_3__11,sh_3__12,sh_3__13,sh_3__14,sh_3__96,sh_3_oth,sh_4,sh_5,sh_6,sh_7
"76-67-31-58",2,"Death of a Household Member",4,"Severe",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"","Very  likely","Very  likely","Very  likely",0
"76-67-31-58",3,"Household Member Jailed",1,"Severe",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"","Very  likely","Very  likely","Not very likely",0
"76-67-31-58",7,"Drought or Extended Period of No Rain",1,"Very severe",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"","Very  likely","Very  likely","Very  likely",0
"76-67-31-58",8,"Floods",1,"Severe",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","Very  likely","Very  likely","Very  likely",0
"76-67-31-58",15,"Large Rise in Prices of Food",1,"Severe",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"","Very  likely","Very  likely","Very  likely",0
"37-57-47-28",12,"Household Business Failure(Non-Agricultural)",1,"Very severe",0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,"","Not at all likely","Not at all likely","Not at all likely",0
"37-57-47-28",15,"Large Rise in Prices of Food",12,"Very severe",0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,"","Not at all likely","Not at all likely","Not at all likely",0
"01-40-66-32",10,"Livestock Disease/Death",2,"Severe",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"","Very  likely","Very  likely","Very  likely",1
"01-40-66-32",15,"Large Rise in Prices of Food",12,"Very severe",0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,"","Not very likely","Not very likely","Not very likely",1
"13-26-58-11",1,"Chronicor Severe Illnessor Accident of a Household Member",3,"Severe",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","Not very likely","Not very likely","Not very likely",0
"13-26-58-11",5,"Robbery/Burglary",1,"Severe",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","Not very likely","Not very likely","Not very likely",0
"13-26-58-11",15,"Large Rise in Prices of Food",2,"Very severe",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","Not very likely","Not very likely","Not very likely",0
"53-48-83-71",15,"Large Rise in Prices of Food",12,"Mild",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"","Not very likely","Not very likely","Not very likely",0
"27-13-62-90",1,"Chronicor Severe Illnessor Accident of a Household Member",3,"Severe",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"","Very  likely","Very  likely","Not very likely",0
"27-13-62-90",3,"Household Member Jailed",1,"Very severe",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","Very  likely","Very  likely","Very  likely",0
"27-13-62-90",15,"Large Rise in Prices of Food",2,"Very severe",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"","Not very likely","Not at all likely","Not very likely",0
"27-13-62-90",17,"Loss of Land",1,"Severe",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"","Not very likely","Not very likely","Not very likely",0
"85-22-01-46",15,"Large Rise in Prices of Food",12,"Very severe",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"","Not very likely","Not very likely","Not very likely",0
"69-98-12-23",2,"Death of a Household Member",1,"Very severe",2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"","Not at all likely","Not at all likely","Not at all likely",0
"69-98-12-23",13,"Loss of Employment",1,"Very severe",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","Not at all likely","Not at all likely","Very  likely",0
"69-98-12-23",15,"Large Rise in Prices of Food",12,"Very severe",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","Not at all likely","Not at all likely","Not at all likely",0
"13-16-89-71",15,"Large Rise in Prices of Food",5,"Severe",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","Not very likely","Not very likely","Not very likely",1
"81-47-86-65",7,"Drought or Extended Period of No Rain",2,"Severe",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"","Not very likely","Very  likely","Very  likely",0
"81-47-86-65",15,"Large Rise in Prices of Food",12,"Very severe",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"","Extremely likely","Not very likely","Not very likely",0
"93-67-97-18",1,"Chronicor Severe Illnessor Accident of a Household Member",3,"Very severe",1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"","Very  likely","Not very likely","Not very likely",0
"93-67-97-18",5,"Robbery/Burglary",1,"Very severe",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"","Not very likely","Not very likely","Not at all likely",0
"93-67-97-18",9,"Crop Failure",4,"Very severe",0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,"","Not very likely","Not very likely","Very  likely",0
"93-67-97-18",13,"Loss of Employment",1,"Very severe",1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"","Very  likely","Not very likely","Not very likely",0
"38-26-42-37",6,"Dwelling Damaged",1,"Mild",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"","Not very likely","Not very likely","Very  likely",0
"38-26-42-37",13,"Loss of Employment",1,"Severe",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"","Not very likely","Not very likely","Very  likely",0
"38-26-42-37",15,"Large Rise in Prices of Food",6,"Very severe",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"","Not very likely","Not very likely","Very  likely",0
"05-99-34-61",2,"Death of a Household Member",1,"Mild",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","Not at all likely","Not very likely","Not very likely",0
"05-99-34-61",8,"Floods",4,"Very severe",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"","Not very likely","Very  likely","Not very likely",0
"82-77-34-88",1,"Chronicor Severe Illnessor Accident of a Household Member",1,"Mild",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","Not very likely","Not at all likely","Very  likely",0
"82-77-34-88",3,"Household Member Jailed",1,"Mild",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"","Not very likely","Not very likely","Very  likely",0
"82-77-34-88",6,"Dwelling Damaged",2,"Very severe",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"money from the home shop she had","Not very likely","Not very likely","Very  likely",0
"82-77-34-88",12,"Household Business Failure(Non-Agricultural)",1,"Severe",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"","Not very likely","Not very likely","Very  likely",0
"82-77-34-88",15,"Large Rise in Prices of Food",5,"Severe",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"","Not very likely","Not very likely","Very  likely",0
"58-42-23-81",15,"Large Rise in Prices of Food",2,"Severe",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","Not very likely","Not very likely","Very  likely",0
"58-42-23-81",21,"Fallen Sick of COVID-19",1,"Mild",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"","Not very likely","Not very likely","Very  likely",0
"41-08-83-81",1,"Chronicor Severe Illnessor Accident of a Household Member",3,"Very severe",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","Very  likely","Not very likely","Very  likely",0
"41-08-83-81",15,"Large Rise in Prices of Food",1,"Very severe",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"","Not very likely","Not very likely","Not very likely",0
"37-72-45-16",1,"Chronicor Severe Illnessor Accident of a Household Member",5,"Severe",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"","Not very likely","Not very likely","Not very likely",0
"37-72-45-16",5,"Robbery/Burglary",1,"Mild",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"","Not very likely","Not very likely","Not very likely",0
"86-82-46-77",3,"Household Member Jailed",1,"Severe",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"","Very  likely","Not very likely","Extremely likely",0
"35-59-75-62",1,"Chronicor Severe Illnessor Accident of a Household Member",1,"Very severe",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","Not very likely","Not very likely","Not very likely",0
"35-59-75-62",7,"Drought or Extended Period of No Rain",1,"Very severe",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"","Not at all likely","Not at all likely","Not at all likely",0
"31-89-28-30",2,"Death of a Household Member",1,"Very severe",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"","Not very likely","Not very likely","Not very likely",0
"61-82-08-02",1,"Chronicor Severe Illnessor Accident of a Household Member",1,"Mild",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","Not very likely","Not very likely","Not very likely",0
"67-96-75-77",2,"Death of a Household Member",1,"Severe",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","Very  likely","Very  likely","Very  likely",0
"67-96-75-77",11,"Livestock Theft(IncludingRaids)",1,"Severe",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"","Very  likely","Very  likely","Very  likely",0
"67-96-75-77",15,"Large Rise in Prices of Food",6,"Severe",2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"","Very  likely","Very  likely","Very  likely",0
"19-03-14-53",1,"Chronicor Severe Illnessor Accident of a Household Member",2,"Mild",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"","Very  likely","Very  likely","Very  likely",0
"12-01-31-29",1,"Chronicor Severe Illnessor Accident of a Household Member",1,"Severe",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"","Very  likely","Very  likely","Very  likely",0
"38-21-18-12",15,"Large Rise in Prices of Food",12,"Severe",0,0,3,0,0,0,1,0,0,0,0,0,0,2,0,"","Not very likely","Not very likely","Very  likely",0
"75-80-02-90",1,"Chronicor Severe Illnessor Accident of a Household Member",1,"Very severe",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","Not at all likely","Not at all likely","Not at all likely",0
"43-41-21-85",6,"Dwelling Damaged",1,"Very severe",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"money from the home shop","Not very likely","Not very likely","Very  likely",1
"43-41-21-85",15,"Large Rise in Prices of Food",4,"Very severe",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"","Not very likely","Not very likely","Very  likely",0
"66-22-88-29",2,"Death of a Household Member",1,"Mild",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","Not very likely","Not very likely","Not very likely",0
"42-66-53-78",15,"Large Rise in Prices of Food",1,"Severe",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"","Very  likely","Very  likely","Very  likely",0
"62-33-60-14",1,"Chronicor Severe Illnessor Accident of a Household Member",1,"Very severe",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"","Not very likely","Not at all likely","Not at all likely",0
"62-33-60-14",5,"Robbery/Burglary",2,"Severe",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"","Very  likely","Very  likely","Not very likely",0
"62-33-60-14",9,"Crop Failure",1,"Severe",0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,"","Not very likely","Not very likely","Not very likely",0
"89-36-04-43",11,"Livestock Theft(IncludingRaids)",4,"Severe",0,0,0,0,0,0,2,0,0,0,3,0,0,1,0,"","Very  likely","Not very likely","Not very likely",0
"89-36-04-43",15,"Large Rise in Prices of Food",12,"Severe",0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,"","Very  likely","Very  likely","Not very likely",1
"87-86-68-37",15,"Large Rise in Prices of Food",4,"Very severe",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"","Not very likely","Very  likely","Extremely likely",0
"12-94-76-31",8,"Floods",2,"Very severe",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"","Very  likely","Very  likely","Very  likely",0
"12-94-76-31",13,"Loss of Employment",1,"Very severe",0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,"","Not very likely","Not at all likely","Extremely likely",0
"12-94-76-31",15,"Large Rise in Prices of Food",3,"Very severe",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"","Not very likely","Not at all likely","Extremely likely",0
"25-74-03-84",15,"Large Rise in Prices of Food",6,"Mild",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"","Extremely likely","Extremely likely","Extremely likely",0
"98-23-98-25",5,"Robbery/Burglary",2,"Very severe",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"","Not at all likely","Not at all likely","Not at all likely",0
"98-23-98-25",7,"Drought or Extended Period of No Rain",2,"Very severe",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"","Not at all likely","Not at all likely","Not at all likely",0
"01-01-07-49",15,"Large Rise in Prices of Food",12,"Severe",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"","Not at all likely","Not very likely","Not very likely",0
"05-21-83-90",1,"Chronicor Severe Illnessor Accident of a Household Member",1,"Severe",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","Not very likely","Not very likely","Not very likely",0
"05-21-83-90",7,"Drought or Extended Period of No Rain",1,"Severe",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"","Not very likely","Not very likely","Very  likely",0
"05-21-83-90",10,"Livestock Disease/Death",1,"Severe",0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,"Bought medicine","Not very likely","Not very likely","Not very likely",0
"05-21-83-90",15,"Large Rise in Prices of Food",3,"Severe",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"","Not very likely","Not very likely","Not very likely",1
"77-16-48-10",7,"Drought or Extended Period of No Rain",1,"Severe",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"","Not very likely","Not very likely","Not very likely",0
"77-16-48-10",10,"Livestock Disease/Death",2,"Very severe",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"","Not very likely","Not very likely","Not very likely",0
"77-16-48-10",12,"Household Business Failure(Non-Agricultural)",5,"Severe",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"","Very  likely","Very  likely","Very  likely",0
"77-16-48-10",15,"Large Rise in Prices of Food",2,"Severe",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"","Not very likely","Not very likely","Not very likely",0
"75-23-18-05",10,"Livestock Disease/Death",4,"Severe",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"","Very  likely","Very  likely","Very  likely",0
"83-84-60-99",8,"Floods",1,"Very severe",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"","Not at all likely","Not at all likely","Not at all likely",0
"83-84-60-99",10,"Livestock Disease/Death",3,"Very severe",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"","Not at all likely","Not at all likely","Not at all likely",0
"83-84-60-99",15,"Large Rise in Prices of Food",6,"Very severe",2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"","Not at all likely","Not at all likely","Not at all likely",0
"56-18-51-85",1,"Chronicor Severe Illnessor Accident of a Household Member",1,"Severe",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","Not very likely","Not very likely","Not very likely",1
"56-18-51-85",9,"Crop Failure",1,"Severe",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"","Not very likely","Not very likely","Not very likely",0
"56-18-51-85",10,"Livestock Disease/Death",3,"Severe",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"","Not very likely","Not very likely","Not very likely",0
"56-18-51-85",12,"Household Business Failure(Non-Agricultural)",1,"Severe",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"","Very  likely","Very  likely","Very  likely",0
"26-38-66-11",15,"Large Rise in Prices of Food",8,"Very severe",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"","Not at all likely","Not at all likely","Not at all likely",0
"46-68-27-34",7,"Drought or Extended Period of No Rain",1,"Very severe",1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"","Not at all likely","Not at all likely","Not at all likely",0
"46-68-27-34",15,"Large Rise in Prices of Food",12,"Very severe",1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"","Not at all likely","Not at all likely","Not at all likely",0
"78-16-14-09",9,"Crop Failure",1,"Very severe",2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"","Not at all likely","Not at all likely","Not at all likely",0
"78-16-14-09",15,"Large Rise in Prices of Food",12,"Very severe",1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"","Not at all likely","Not at all likely","Not at all likely",0
"01-32-09-43",7,"Drought or Extended Period of No Rain",1,"Very severe",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","Not at all likely","Not at all likely","Not at all likely",0
"01-32-09-43",9,"Crop Failure",1,"Very severe",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","Not at all likely","Not at all likely","Not at all likely",0
"11-29-18-58",15,"Large Rise in Prices of Food",12,"Very severe",1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"","Not at all likely","Not at all likely","Not at all likely",0
"53-42-47-52",1,"Chronicor Severe Illnessor Accident of a Household Member",1,"Mild",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"","Very  likely","Very  likely","Very  likely",0
"53-42-47-52",13,"Loss of Employment",1,"Very severe",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"","Not at all likely","Not at all likely","Not at all likely",1
"53-42-47-52",15,"Large Rise in Prices of Food",6,"Very severe",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"","Not at all likely","Not at all likely","Not at all likely",0
"01-17-72-49",1,"Chronicor Severe Illnessor Accident of a Household Member",3,"Very severe",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"","Not at all likely","Not very likely","Not at all likely",0
"40-86-48-02",11,"Livestock Theft(IncludingRaids)",1,"Severe",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"","Very  likely","Very  likely","Very  likely",0
"67-11-34-32",9,"Crop Failure",1,"Very severe",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"","Very  likely","Very  likely","Not at all likely",0
"67-11-34-32",15,"Large Rise in Prices of Food",5,"Very severe",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"","Very  likely","Very  likely","Not very likely",0
"47-85-49-06",1,"Chronicor Severe Illnessor Accident of a Household Member",1,"Severe",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","Very  likely","Very  likely","Very  likely",0
"47-85-49-06",10,"Livestock Disease/Death",6,"Severe",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"","Very  likely","Very  likely","Very  likely",0
"68-03-09-51",1,"Chronicor Severe Illnessor Accident of a Household Member",2,"Mild",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"","Not at all likely","Not at all likely","Not at all likely",0
"68-03-09-51",10,"Livestock Disease/Death",6,"Very severe",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","Not at all likely","Not at all likely","Not at all likely",0
"68-03-09-51",15,"Large Rise in Prices of Food",5,"Very severe",1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"","Not at all likely","Not at all likely","Not at all likely",0
"14-68-63-82",1,"Chronicor Severe Illnessor Accident of a Household Member",1,"Severe",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","Very  likely","Very  likely","Very  likely",0
"80-91-19-12",1,"Chronicor Severe Illnessor Accident of a Household Member",5,"Very severe",2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"","Very  likely","Very  likely","Not very likely",0
"25-98-38-14",1,"Chronicor Severe Illnessor Accident of a Household Member",1,"Very severe",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"","Not at all likely","Not very likely","Not very likely",0
"25-98-38-14",15,"Large Rise in Prices of Food",12,"Severe",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"","Not very likely","Not very likely","Not at all likely",0
"50-33-61-65",1,"Chronicor Severe Illnessor Accident of a Household Member",2,"Very severe",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"","Not at all likely","Not very likely","Not at all likely",0
"50-33-61-65",15,"Large Rise in Prices of Food",12,"Very severe",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"","Not very likely","Not very likely","Not very likely",0
"88-90-25-85",9,"Crop Failure",1,"Very severe",0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,"","Not at all likely","Not at all likely","Not at all likely",0
"88-90-25-85",15,"Large Rise in Prices of Food",12,"Very severe",1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"","Not at all likely","Not at all likely","Not at all likely",0
"04-83-20-68",1,"Chronicor Severe Illnessor Accident of a Household Member",2,"Mild",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"","Extremely likely","Extremely likely","Extremely likely",0
"04-83-20-68",15,"Large Rise in Prices of Food",6,"Very severe",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"","Not at all likely","Not at all likely","Not at all likely",0
"09-59-67-21",1,"Chronicor Severe Illnessor Accident of a Household Member",3,"Severe",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","Very  likely","Very  likely","Very  likely",0
"09-59-67-21",11,"Livestock Theft(IncludingRaids)",3,"Severe",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"","Very  likely","Very  likely","Very  likely",0
"35-03-03-59",9,"Crop Failure",1,"Very severe",0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,"","Not at all likely","Not at all likely","Not at all likely",0
"35-03-03-59",15,"Large Rise in Prices of Food",5,"Very severe",0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,"","Not at all likely","Not at all likely","Not at all likely",0
"10-50-64-24",15,"Large Rise in Prices of Food",2,"Mild",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"","Not very likely","Not at all likely","Not very likely",0
"36-88-00-01",1,"Chronicor Severe Illnessor Accident of a Household Member",2,"Mild",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"","Not at all likely","Not at all likely","Not at all likely",0
"36-88-00-01",8,"Floods",1,"Very severe",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"","Not at all likely","Not at all likely","Not at all likely",0
"36-88-00-01",15,"Large Rise in Prices of Food",5,"Very severe",2,0,1,0,0,0,3,0,0,0,0,0,0,0,0,"","Not at all likely","Not at all likely","Not at all likely",0
"63-25-21-02",1,"Chronicor Severe Illnessor Accident of a Household Member",2,"Mild",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"","Not at all likely","Not at all likely","Not at all likely",0
